,precipitation,potential_evapotranspiration,river_discharge,precipitation_vmm_catchment
2015-02-15,0.2675035079698075,0.24,0.785,0.45
2015-02-16,0.07382150198073589,0.36,0.723,0.0
2015-02-17,0.5230942759109521,0.3,0.688,0.4
2015-02-18,0.07382150198073589,0.39,0.661,0.0
2015-02-19,0.00278846706802095,0.67,0.692,0.01
2015-02-20,20.479064256325355,0.0,1.64,19.71
2015-02-21,4.715950863179756,0.22,4.73,4.8
2015-02-22,2.459082771545334,0.88,1.89,3.0
2015-02-23,5.719502001155023,0.42,3.46,5.42
2015-02-24,2.424761569218415,0.54,1.86,2.86
2015-02-25,1.3686622050690842,0.02,1.55,1.38
2015-02-26,8.160800699510126,0.14,1.82,7.06
2015-02-27,0.0,0.8,2.7,0.0
2015-02-28,0.0,1.58,1.5,0.18
2015-03-01,3.9753279447923973,1.17,1.56,4.42
2015-03-02,1.9368092137915671,1.07,1.56,3.33
2015-03-03,2.163351913390143,0.3,1.53,4.79
2015-03-04,0.0055769341360419,0.62,1.24,0.22
2015-03-05,0.0,0.94,1.04,0.03
2015-03-06,0.0,0.72,0.987,0.0
2015-03-07,0.0,0.89,0.936,0.23
2015-03-08,0.0,1.36,0.876,0.12
2015-03-09,0.0,0.42,0.813,0.21
2015-03-10,0.28277515767528333,1.12,0.767,0.62
2015-03-11,0.0,1.28,0.709,0.01
2015-03-12,0.0,1.97,0.739,0.04
2015-03-13,0.0,2.12,0.69,0.0
2015-03-14,0.4020474071931345,1.33,0.649,0.53
2015-03-15,0.027525624266327806,0.61,0.632,0.17
2015-03-16,0.0,1.15,0.613,0.0
2015-03-17,0.0,1.57,0.585,0.01
2015-03-18,0.0,0.99,0.57,0.01
2015-03-19,0.23342598105286616,0.22,0.566,0.07
2015-03-20,0.0,0.38,0.57,0.02
2015-03-21,0.8942037135158681,0.66,0.581,0.57
2015-03-22,0.0,1.15,0.562,0.04
2015-03-23,0.0,1.2,0.549,0.0
2015-03-24,6.336933896963416,0.73,0.654,9.08
2015-03-25,7.298677285773045,0.27,1.57,7.51
2015-03-26,3.7552007983269604,0.33,1.06,3.93
2015-03-27,0.0,1.61,0.936,0.0
2015-03-28,1.8722226552122945,0.56,0.802,0.81
2015-03-29,14.223180988934017,0.11,2.38,15.57
2015-03-30,0.9141715434167077,1.99,2.01,1.68
2015-03-31,1.1738412134377616,3.05,1.29,1.92
2015-04-01,0.0,2.74,0.953,0.32
2015-04-02,12.666826283029083,2.04,2.41,13.17
2015-04-03,0.18539300747720974,0.5,1.32,0.88
2015-04-04,0.8665740189471339,0.73,1.11,1.06
2015-04-05,0.0,2.15,0.919,0.01
2015-04-06,0.0,0.42,0.83,0.01
2015-04-07,0.0,2.18,0.757,0.18
2015-04-08,0.0,2.09,0.732,0.0
2015-04-09,0.0,2.3,0.702,0.0
2015-04-10,0.0,2.88,0.684,0.01
2015-04-11,1.4430213268829761,1.55,0.705,8.38
2015-04-12,0.0,3.34,0.629,0.14
2015-04-13,0.0,1.66,0.599,0.0
2015-04-14,0.0,3.63,0.591,0.01
2015-04-15,0.0,3.63,0.585,0.0
2015-04-16,0.04729191370076995,2.73,0.561,0.2
2015-04-17,0.0,4.5,0.55,0.0
2015-04-18,0.0,4.36,0.531,0.01
2015-04-19,0.0,3.03,0.536,0.01
2015-04-20,0.0,4.24,0.534,0.0
2015-04-21,0.0,3.86,0.532,0.0
2015-04-22,0.0,1.99,0.543,0.17
2015-04-23,0.0,2.74,0.558,0.01
2015-04-24,0.0,3.32,0.556,0.02
2015-04-25,3.583287464075916,1.35,0.6,4.5
2015-04-26,5.343683183077913,0.55,0.721,6.69
2015-04-27,0.0,3.61,0.767,0.14
2015-04-28,0.0,3.1,0.555,0.03
2015-04-29,3.3037404685354694,1.08,0.581,6.87
2015-04-30,0.0,2.375280748663102,0.739,0.65
2015-05-01,0.0,2.431062834224599,0.573,0.13
2015-05-02,0.0,2.488726604278075,0.559,0.0
2015-05-03,4.43956033543731,2.4874498663101607,0.675,1.51
2015-05-04,18.00672749514673,2.569451871657754,0.701,15.37
2015-05-05,5.667700616766751,2.6676136363636362,3.02,11.22
2015-05-06,2.4582255282123473,2.6869318181818183,0.859,5.58
2015-05-07,0.028702133247296948,2.701477272727273,0.684,0.08
2015-05-08,0.482146124255983,2.6899131016042785,0.554,1.84
